Type,Front,Back,Tags
"Basic","Time complexity of LIS with binary search?","O(n log n)","dp_1d::complexity"
"Basic","Time complexity of Word Break?","O(n² * m) where m is avg word length","dp_1d::complexity"
"Basic","Space complexity of 1D DP?","O(n), can often optimize to O(1)","dp_1d::complexity"
"Basic","When can DP space be optimized to O(1)?","When current state only depends on constant previous states","dp_1d::concept"
"Basic","Why track both max and min in product subarray?","Negative * negative = positive; min can become max","dp_1d::concept"
"Basic","Why process backwards in subset sum DP?","To avoid using same element multiple times (0/1 knapsack)","dp_1d::concept"
"Basic","What's the relationship between top-down and bottom-up DP?","Same recurrence; top-down is recursive, bottom-up is iterative","dp_1d::concept"
"Cloze","Min cost climbing stairs: {{c1::dp[i] = min(dp[i-1], dp[i-2]) + cost[i]}}","","dp_1d::code"
"Basic","Min Cost Climbing Stairs: Min cost to climb. Approach?","DP: dp[i] = min(dp[i-1], dp[i-2]) + cost[i]","dp_1d::problem"
"Cloze","Combination sum IV: {{c1::dp[target] = sum(dp[target - num] for num in nums if num <= target)}}","","dp_1d::code"
"Basic","Combination Sum IV: Count combinations summing to target. Approach?","DP: dp[i] = sum of dp[i-num] for each num","dp_1d::problem"
"Cloze","Palindrome substrings count: {{c1::expand around center for each position}}","","dp_1d::code"
"Basic","Palindromic Substrings: Count palindrome substrings. Approach?","Expand around center (odd and even length)","dp_1d::problem"
"Cloze","An {{c1::interval}} is a range [start, end]","","intervals::concept"
"Cloze","Two intervals {{c1::overlap}} if one starts before the other ends","","intervals::concept"
"Cloze","Intervals overlap when {{c1::a.start <= b.end and b.start <= a.end}}","","intervals::concept"
"Cloze","{{c1::Merge}} overlapping intervals by taking min start, max end","","intervals::concept"
"Cloze","Interval problems often require {{c1::sorting}} first","","intervals::concept"
"Cloze","Sort by {{c1::start time}} for merge problems","","intervals::concept"
"Cloze","Sort by {{c1::end time}} for greedy selection problems","","intervals::concept"
"Cloze","{{c1::Meeting rooms}} problems check for conflicts or count rooms needed","","intervals::concept"
"Cloze","Sort intervals by start: {{c1::intervals.sort(key=lambda x: x[0])}}","","intervals::python"
"Cloze","Sort intervals by end: {{c1::intervals.sort(key=lambda x: x[1])}}","","intervals::python"
"Cloze","Sort by multiple keys: {{c1::intervals.sort(key=lambda x: (x[0], x[1]))}}","","intervals::python"
"Cloze","Check overlap: {{c1::not (a[1] < b[0] or b[1] < a[0])}}","","intervals::python"
"Cloze","Merge two intervals: {{c1::[min(a[0], b[0]), max(a[1], b[1])]}}","","intervals::python"
"Basic","Problem asks to 'merge overlapping intervals'. What approach?","Sort by start, merge if overlapping","intervals::pattern"
"Basic","Problem asks to 'insert interval'. What approach?","Add intervals before, merge overlapping, add after","intervals::pattern"
"Basic","Problem asks 'can attend all meetings'. What approach?","Sort by start, check for overlaps","intervals::pattern"
"Basic","Problem asks 'minimum meeting rooms'. What approach?","Min heap tracking end times, or sort start/end separately","intervals::pattern"
"Basic","Problem involves 'non-overlapping intervals to remove'. What approach?","Sort by end time, greedy keep non-overlapping","intervals::pattern"
"Basic","Problem asks for 'interval intersection'. What approach?","Two pointers, advance the one ending earlier","intervals::pattern"
"Cloze","Merge intervals: {{c1::if merged[-1][1] >= interval[0]: merged[-1][1] = max(merged[-1][1], interval[1]); else: merged.append(interval)}}","","intervals::code"
"Cloze","Insert interval - add before: {{c1::while i < n and intervals[i][1] < newInterval[0]: result.append(intervals[i]); i += 1}}","","intervals::code"
"Cloze","Insert interval - merge: {{c1::while i < n and intervals[i][0] <= newInterval[1]: newInterval = [min(newInterval[0], intervals[i][0]), max(newInterval[1], intervals[i][1])]; i += 1}}","","intervals::code"
"Cloze","Meeting rooms check: {{c1::for i in range(1, n): if intervals[i][0] < intervals[i-1][1]: return False}}","","intervals::code"
"Cloze","Meeting rooms II with heap: {{c1::for interval in intervals: if heap and heap[0] <= interval[0]: heappop(heap); heappush(heap, interval[1])}}","","intervals::code"
"Cloze","Meeting rooms II answer: {{c1::len(heap)}} is max concurrent meetings","","intervals::code"
"Cloze","Non-overlapping - sort by end: {{c1::intervals.sort(key=lambda x: x[1])}}","","intervals::code"
"Cloze","Non-overlapping - greedy count: {{c1::end = float('-inf'); count = 0; for interval in intervals: if interval[0] >= end: count += 1; end = interval[1]}}","","intervals::code"
"Cloze","Interval intersection: {{c1::lo = max(a[i][0], b[j][0]); hi = min(a[i][1], b[j][1]); if lo <= hi: result.append([lo, hi])}}","","intervals::code"
"Cloze","Interval intersection - advance: {{c1::if a[i][1] < b[j][1]: i += 1; else: j += 1}}","","intervals::code"
"Cloze","Minimum arrows to burst balloons: {{c1::same as non-overlapping intervals, count groups}}","","intervals::code"
"Basic","Merge Intervals: Merge overlapping intervals. Approach?","Sort by start, merge if current overlaps with last","intervals::problem"
"Basic","Insert Interval: Insert into sorted non-overlapping. Approach?","Add non-overlapping before, merge overlapping, add rest","intervals::problem"
"Basic","Meeting Rooms: Can attend all meetings. Approach?","Sort by start, check if any overlap","intervals::problem"
"Basic","Meeting Rooms II: Min rooms needed. Approach?","Min heap of end times, or count starts/ends","intervals::problem"
"Basic","Non-overlapping Intervals: Min removals for no overlap. Approach?","Sort by end, greedy keep non-overlapping","intervals::problem"
"Basic","Interval List Intersections: Find all intersections. Approach?","Two pointers, advance the one ending earlier","intervals::problem"
"Basic","Minimum Number of Arrows: Arrows to burst all balloons. Approach?","Sort by end, count groups needing separate arrows","intervals::problem"
"Basic","Time complexity of Merge Intervals?","O(n log n) for sorting","intervals::complexity"
"Basic","Time complexity of Insert Interval?","O(n)","intervals::complexity"
"Basic","Time complexity of Meeting Rooms II?","O(n log n)","intervals::complexity"
"Basic","Space complexity of Merge Intervals?","O(n) for output","intervals::complexity"
"Basic","Space complexity of Meeting Rooms II with heap?","O(n)","intervals::complexity"
"Basic","Why sort by end time for non-overlapping selection?","Greedy: picking earliest end leaves most room for others","intervals::concept"
"Basic","Why use heap for Meeting Rooms II?","Track only active meetings, efficiently find earliest ending","intervals::concept"
"Basic","What's the difference between merge and insert interval problems?","Merge: unsorted input. Insert: sorted, add new interval","intervals::concept"
"Cloze","Employee free time - merge all busy: {{c1::flatten, sort, merge, find gaps}}","","intervals::code"
"Basic","Employee Free Time: Common free time across schedules. Approach?","Flatten all busy intervals, merge, find gaps","intervals::problem"
"Cloze","Remove covered intervals: {{c1::sort by start asc, end desc; count if current end > prev_end}}","","intervals::code"
"Basic","Remove Covered Intervals: Count non-covered intervals. Approach?","Sort by start asc/end desc, track max end seen","intervals::problem"
"Cloze","Car pooling - count at each point: {{c1::changes = defaultdict(int); for passengers, start, end: changes[start] += passengers; changes[end] -= passengers}}","","intervals::code"
"Basic","Car Pooling: Can complete trips with capacity. Approach?","Line sweep: track passengers at each point","intervals::problem"
"Cloze","{{c1::Greedy}} makes locally optimal choice at each step","","greedy::concept"
"Cloze","Greedy works when local optimum leads to {{c1::global optimum}}","","greedy::concept"
"Cloze","Greedy requires {{c1::greedy choice property}} and {{c2::optimal substructure}}","","greedy::concept"
"Cloze","{{c1::Greedy choice property}}: local optimal leads to global optimal","","greedy::concept"
"Cloze","Greedy often involves {{c1::sorting}} to process in optimal order","","greedy::concept"
"Cloze","Greedy is typically {{c1::O(n log n)}} due to sorting","","greedy::complexity"
"Cloze","Greedy vs DP: greedy makes {{c1::one}} choice, DP considers {{c2::all}} choices","","greedy::concept"
"Cloze","Sort by key: {{c1::arr.sort(key=lambda x: x[0])}}","","greedy::python"
"Cloze","Sort descending: {{c1::arr.sort(reverse=True)}}","","greedy::python"
"Cloze","Enumerate with index: {{c1::for i, val in enumerate(arr)}}","","greedy::python"
"Cloze","Zip two lists: {{c1::for a, b in zip(list1, list2)}}","","greedy::python"
"Cloze","Sum of list: {{c1::sum(arr)}}","","greedy::python"
"Cloze","Max of list: {{c1::max(arr)}}","","greedy::python"
"Basic","Problem says 'maximum number of X possible'. What approach?","Greedy: sort by some criteria, greedily select","greedy::pattern"
"Basic","Problem asks 'minimum to achieve X'. What approach?","Greedy: sort, take optimal at each step","greedy::pattern"
"Basic","Problem involves 'activity selection'. What approach?","Sort by end time, greedily select non-overlapping","greedy::pattern"
"Basic","Problem asks to 'partition into groups'. What approach?","Greedy: sort, assign to group or create new","greedy::pattern"
"Basic","Problem involves 'two pointers on sorted data'. What approach?","Often greedy - pair extremes or process in order","greedy::pattern"
"Basic","How to verify greedy works?","Prove local optimal leads to global optimal (exchange argument)","greedy::pattern"
"Cloze","Jump Game: {{c1::max_reach = max(max_reach, i + nums[i]); if max_reach >= n - 1: return True}}","","greedy::code"
"Cloze","Jump Game - can't proceed: {{c1::if i > max_reach: return False}}","","greedy::code"
"Cloze","Jump Game II: {{c1::if i == current_end: jumps += 1; current_end = farthest}}","","greedy::code"
"Cloze","Jump Game II - track farthest: {{c1::farthest = max(farthest, i + nums[i])}}","","greedy::code"
"Cloze","Gas Station: {{c1::if total_gas >= total_cost: there's a solution; start where surplus > 0}}","","greedy::code"
"Cloze","Gas Station - reset start: {{c1::if tank < 0: start = i + 1; tank = 0}}","","greedy::code"
"Cloze","Hand of Straights - use Counter: {{c1::count = Counter(hand); for num in sorted(count): while count[num] > 0: for i in range(groupSize): if count[num + i] <= 0: return False; count[num + i] -= 1}}","","greedy::code"
"Cloze","Merge triplets - check each: {{c1::for a, b, c in triplets: if a <= target[0] and b <= target[1] and c <= target[2]: can reach max for each position}}","","greedy::code"
"Cloze","Partition labels - last occurrence: {{c1::last = {c: i for i, c in enumerate(s)}}}","","greedy::code"
"Cloze","Partition labels - extend end: {{c1::end = max(end, last[c]); if i == end: result.append(i - start + 1); start = i + 1}}","","greedy::code"
"Cloze","Valid parenthesis string - range: {{c1::low = high = 0; low -= 1 for ')' or '*'; high += 1 for '(' or '*'}}","","greedy::code"
"Cloze","Valid parenthesis string - bounds: {{c1::low = max(0, low); if high < 0: return False}}","","greedy::code"
"Cloze","Candy - left to right: {{c1::if ratings[i] > ratings[i-1]: candies[i] = candies[i-1] + 1}}","","greedy::code"
"Cloze","Candy - right to left: {{c1::if ratings[i] > ratings[i+1]: candies[i] = max(candies[i], candies[i+1] + 1)}}","","greedy::code"
"Cloze","Task scheduler idle slots: {{c1::(max_freq - 1) * (n + 1) + count_max_freq}}","","greedy::code"
"Cloze","Boats to save people: {{c1::if people[left] + people[right] <= limit: left += 1; right -= 1; boats += 1}}","","greedy::code"
"Basic","Jump Game: Can reach last index. Approach?","Greedy: track maximum reachable index","greedy::problem"
"Basic","Jump Game II: Minimum jumps to reach end. Approach?","Greedy: BFS-like, track current range end and farthest","greedy::problem"
"Basic","Gas Station: Starting index to complete circuit. Approach?","If total gas >= total cost, solution exists; start where surplus builds","greedy::problem"
"Basic","Hand of Straights: Can divide into groups of consecutive. Approach?","Counter, greedily form groups starting from smallest","greedy::problem"
"Basic","Merge Triplets: Can form target triplet. Approach?","Only use triplets where each element <= target's","greedy::problem"
"Basic","Partition Labels: Partition so each letter in at most one part. Approach?","Track last occurrence, extend partition end greedily","greedy::problem"
"Basic","Valid Parenthesis String: Check with wildcard *. Approach?","Track range [low, high] of possible open parens","greedy::problem"
"Basic","Candy: Min candies satisfying rating constraints. Approach?","Two passes: left-to-right, then right-to-left","greedy::problem"
"Basic","Boats to Save People: Min boats with weight limit. Approach?","Sort, pair heaviest with lightest if possible","greedy::problem"
"Basic","Time complexity of Jump Game?","O(n)","greedy::complexity"
"Basic","Time complexity of Jump Game II?","O(n)","greedy::complexity"
"Basic","Time complexity of Gas Station?","O(n)","greedy::complexity"
"Basic","Time complexity of Hand of Straights?","O(n log n)","greedy::complexity"
"Basic","Time complexity of Partition Labels?","O(n)","greedy::complexity"
"Basic","Time complexity of Candy?","O(n)","greedy::complexity"
"Basic","Why is Gas Station answer unique if it exists?","Total surplus determines if possible; only one valid starting point","greedy::concept"
"Basic","Why two passes for Candy problem?","First ensures right neighbor constraint, second ensures left neighbor","greedy::concept"
"Basic","Why does Jump Game II greedy work?","Always jumping to farthest reachable minimizes total jumps","greedy::concept"
"Basic","What's the insight for Valid Parenthesis String?","Track possible range of open parens, * can be any of '(', ')', ''","greedy::concept"
"Cloze","Queue reconstruction - sort: {{c1::people.sort(key=lambda x: (-x[0], x[1]))}}","","greedy::code"
"Cloze","Queue reconstruction - insert: {{c1::result.insert(p[1], p)}}","","greedy::code"
"Basic","Queue Reconstruction by Height: Reconstruct from (height, count taller in front). Approach?","Sort by height desc, insert at index = count","greedy::problem"
"Cloze","Lemonade change - priority: {{c1::if bill == 20: prefer giving 10+5 over 5+5+5}}","","greedy::code"
"Basic","Lemonade Change: Can provide change for each customer. Approach?","Track 5s and 10s, greedily use larger bills first","greedy::problem"
"Cloze","{{c1::Dijkstra's}} finds shortest path in weighted graph with non-negative edges","","adv_graphs::concept"
"Cloze","Dijkstra's uses {{c1::min heap}} to always process closest unvisited node","","adv_graphs::concept"
"Cloze","Dijkstra's time is {{c1::O((V + E) log V)}} with heap","","adv_graphs::complexity"
"Cloze","{{c1::Bellman-Ford}} handles negative edge weights","","adv_graphs::concept"
"Cloze","Bellman-Ford time is {{c1::O(V * E)}}","","adv_graphs::complexity"
"Cloze","Bellman-Ford detects {{c1::negative cycles}} if V-th iteration improves distance","","adv_graphs::concept"
"Cloze","{{c1::Topological sort}} orders vertices so all edges point forward","","adv_graphs::concept"
"Cloze","Topological sort only works on {{c1::DAG}} (directed acyclic graph)","","adv_graphs::concept"
"Cloze","{{c1::Union-Find}} tracks connected components with near O(1) operations","","adv_graphs::concept"
"Cloze","Union-Find {{c1::path compression}}: point all to root during find","","adv_graphs::concept"
"Cloze","Union-Find {{c1::union by rank}}: attach smaller tree to larger","","adv_graphs::concept"
"Cloze","Union-Find amortized time is {{c1::O(α(n))}} ≈ O(1)","","adv_graphs::complexity"
"Cloze","{{c1::Kruskal's}} builds MST by adding edges in weight order","","adv_graphs::concept"
"Cloze","{{c1::Prim's}} builds MST by growing from single vertex","","adv_graphs::concept"
"Cloze","MST algorithms have time {{c1::O(E log E)}} or {{c2::O(E log V)}}","","adv_graphs::complexity"
"Cloze","Dijkstra's init: {{c1::dist = {node: float('inf') for node in graph}; dist[start] = 0; heap = [(0, start)]}}","","adv_graphs::python"
"Cloze","Dijkstra's process: {{c1::while heap: d, u = heappop(heap); if d > dist[u]: continue; for v, w in graph[u]: if dist[u] + w < dist[v]: dist[v] = dist[u] + w; heappush(heap, (dist[v], v))}}","","adv_graphs::python"
"Cloze","Union-Find init: {{c1::parent = list(range(n)); rank = [0] * n}}","","adv_graphs::python"
"Cloze","Union-Find find: {{c1::def find(x): if parent[x] != x: parent[x] = find(parent[x]); return parent[x]}}","","adv_graphs::python"
"Cloze","Union-Find union: {{c1::def union(x, y): px, py = find(x), find(y); if px == py: return False; if rank[px] < rank[py]: px, py = py, px; parent[py] = px; if rank[px] == rank[py]: rank[px] += 1; return True}}","","adv_graphs::python"
"Cloze","Kruskal's MST: {{c1::edges.sort(key=lambda x: x[2]); for u, v, w in edges: if union(u, v): mst.append((u, v, w))}}","","adv_graphs::python"
"Basic","Problem asks for 'shortest path with weights'. What approach?","Dijkstra's if non-negative, Bellman-Ford otherwise","adv_graphs::pattern"
"Basic","Problem involves 'negative edges'. What approach?","Bellman-Ford","adv_graphs::pattern"
"Basic","Problem asks for 'minimum spanning tree'. What approach?","Kruskal's (edge-based) or Prim's (vertex-based)","adv_graphs::pattern"
"Basic","Problem needs 'dynamic connectivity'. What structure?","Union-Find","adv_graphs::pattern"
"Basic","Problem asks to 'detect cycle in undirected graph'. What approach?","Union-Find: cycle if union returns same parent","adv_graphs::pattern"
"Basic","Problem asks for 'ordering with dependencies'. What approach?","Topological sort (Kahn's or DFS)","adv_graphs::pattern"
"Basic","Problem involves 'cheapest flights with k stops'. What approach?","Bellman-Ford limited to k+1 iterations","adv_graphs::pattern"
"Cloze","Network delay time: {{c1::Dijkstra's from source, return max distance or -1 if unreachable}}","","adv_graphs::code"
"Cloze","Cheapest flights within K stops: {{c1::prices = [inf] * n; prices[src] = 0; for _ in range(k + 1): temp = prices.copy(); for u, v, w in flights: temp[v] = min(temp[v], prices[u] + w); prices = temp}}","","adv_graphs::code"
"Cloze","Min cost to connect points - Prim's: {{c1::heap = [(0, 0)]; visited = set(); while len(visited) < n: cost, u = heappop(heap); if u in visited: continue; visited.add(u); total += cost; for v with dist d: if v not in visited: heappush(heap, (d, v))}}","","adv_graphs::code"
"Cloze","Swim in rising water: {{c1::binary search on time t, BFS/DFS to check path}}","","adv_graphs::code"
"Cloze","Swim in rising water alt: {{c1::Dijkstra's where edge weight is max(grid[u], grid[v])}}","","adv_graphs::code"
"Cloze","Alien dictionary - build graph: {{c1::for adjacent words, find first different char, add edge}}","","adv_graphs::code"
"Cloze","Alien dictionary - topological sort: {{c1::Kahn's algorithm with indegree tracking}}","","adv_graphs::code"
"Cloze","Redundant connection: {{c1::for u, v in edges: if not union(u, v): return [u, v]}}","","adv_graphs::code"
"Cloze","Number of connected components: {{c1::count = n; for edge: if union(u, v): count -= 1; return count}}","","adv_graphs::code"
"Cloze","Accounts merge - map email to id: {{c1::union all emails in same account, group by root}}","","adv_graphs::code"
"Basic","Network Delay Time: Time for all nodes to receive signal. Approach?","Dijkstra's from source, return max distance","adv_graphs::problem"
"Basic","Cheapest Flights Within K Stops: Min cost with stop limit. Approach?","Bellman-Ford with k+1 iterations","adv_graphs::problem"
"Basic","Min Cost to Connect All Points: MST of points. Approach?","Prim's or Kruskal's with Manhattan distances","adv_graphs::problem"
"Basic","Swim in Rising Water: Min time to reach corner. Approach?","Binary search + BFS, or Dijkstra's on max value path","adv_graphs::problem"
"Basic","Alien Dictionary: Order of letters from sorted alien words. Approach?","Build graph from adjacent word comparisons, topological sort","adv_graphs::problem"
"Basic","Redundant Connection: Find edge causing cycle. Approach?","Union-Find, return first edge that fails union","adv_graphs::problem"
"Basic","Number of Connected Components: Count components. Approach?","Union-Find, count = n - successful unions","adv_graphs::problem"
"Basic","Time complexity of Dijkstra's with heap?","O((V + E) log V)","adv_graphs::complexity"
"Basic","Time complexity of Bellman-Ford?","O(V * E)","adv_graphs::complexity"
"Basic","Time complexity of Kruskal's MST?","O(E log E)","adv_graphs::complexity"
"Basic","Time complexity of Union-Find operations?","O(α(n)) ≈ O(1) amortized","adv_graphs::complexity"
"Basic","Space complexity of Dijkstra's?","O(V) for distances + O(E) for heap","adv_graphs::complexity"
"Basic","Why can't Dijkstra's handle negative edges?","Once a node is visited with min distance, it's final; negative edges could improve it","adv_graphs::concept"
"Basic","Why does Bellman-Ford need V-1 iterations?","Longest simple path has V-1 edges; each iteration relaxes one edge on path","adv_graphs::concept"
"Basic","What's the difference between Kruskal's and Prim's?","Kruskal's: edge-centric, uses Union-Find. Prim's: vertex-centric, grows tree","adv_graphs::concept"
"Basic","Why use path compression in Union-Find?","Flattens tree structure, makes future finds O(1)","adv_graphs::concept"
"Basic","Why use union by rank?","Keeps tree balanced, prevents O(n) chain","adv_graphs::concept"
"Cloze","Course schedule - Kahn's: {{c1::start with indegree 0 nodes, decrement neighbors' indegree}}","","adv_graphs::code"
"Cloze","Course schedule - cycle check: {{c1::return len(result) == numCourses}}","","adv_graphs::code"
"Basic","Course Schedule II: Order to take courses. Approach?","Topological sort with Kahn's algorithm","adv_graphs::problem"
"Cloze","Path with minimum effort: {{c1::Dijkstra's where effort = max(current_effort, abs(height_diff))}}","","adv_graphs::code"
"Basic","Path With Minimum Effort: Min max-difference path. Approach?","Dijkstra's tracking max effort on path","adv_graphs::problem"
"Cloze","2D DP has state depending on {{c1::two variables}}","","dp_2d::concept"
"Cloze","2D DP typically uses {{c1::O(m * n)}} space","","dp_2d::complexity"
"Cloze","2D DP can often be optimized to {{c1::O(n)}} space using rolling array","","dp_2d::concept"
"Cloze","{{c1::Grid DP}} problems have state per cell","","dp_2d::concept"
"Cloze","{{c1::String DP}} problems often have dp[i][j] for prefixes of two strings","","dp_2d::concept"
"Cloze","{{c1::Interval DP}} has dp[i][j] for substring/subarray from i to j","","dp_2d::concept"
"Cloze","{{c1::Knapsack}} problems have dp[i][w] for items 1..i with capacity w","","dp_2d::concept"
"Cloze","Initialize 2D DP: {{c1::dp = [[0] * (n + 1) for _ in range(m + 1)]}}","","dp_2d::python"
"Cloze","Initialize with infinity: {{c1::dp = [[float('inf')] * n for _ in range(m)]}}","","dp_2d::python"
"Cloze","Fill DP row by row: {{c1::for i in range(m): for j in range(n): dp[i][j] = ...}}","","dp_2d::python"
"Cloze","Access previous row for space optimization: {{c1::prev, curr = curr, [0] * n}}","","dp_2d::python"
"Basic","Problem involves 'two strings comparing'. What approach?","2D DP with dp[i][j] for prefixes","dp_2d::pattern"
"Basic","Problem asks for 'paths in grid'. What approach?","2D DP counting ways to reach each cell","dp_2d::pattern"
"Basic","Problem involves 'edit operations'. What approach?","2D DP tracking min operations for prefixes","dp_2d::pattern"
"Basic","Problem asks for 'longest common subsequence'. What approach?","2D DP, dp[i][j] = LCS of first i and first j chars","dp_2d::pattern"
"Basic","Problem involves 'knapsack with capacity'. What approach?","2D DP with dp[i][w] or space-optimized 1D","dp_2d::pattern"
"Basic","Problem asks for 'palindrome partitioning count'. What approach?","Interval DP with isPalindrome preprocessing","dp_2d::pattern"
"Basic","Problem involves 'buying/selling stock with cooldown'. What approach?","State machine DP tracking hold/sold/rest states","dp_2d::pattern"
"Cloze","Unique Paths: {{c1::dp[i][j] = dp[i-1][j] + dp[i][j-1]}}","","dp_2d::code"
"Cloze","Unique Paths base: {{c1::dp[0][j] = 1; dp[i][0] = 1}}","","dp_2d::code"
"Cloze","Unique Paths with obstacles: {{c1::dp[i][j] = 0 if obstacle else dp[i-1][j] + dp[i][j-1]}}","","dp_2d::code"
"Cloze","LCS recurrence: {{c1::if s1[i-1] == s2[j-1]: dp[i][j] = dp[i-1][j-1] + 1; else: dp[i][j] = max(dp[i-1][j], dp[i][j-1])}}","","dp_2d::code"
"Cloze","LCS base: {{c1::dp[0][j] = 0; dp[i][0] = 0}}","","dp_2d::code"
"Cloze","Edit distance recurrence: {{c1::if s1[i-1] == s2[j-1]: dp[i][j] = dp[i-1][j-1]; else: dp[i][j] = 1 + min(dp[i-1][j], dp[i][j-1], dp[i-1][j-1])}}","","dp_2d::code"
"Cloze","Edit distance operations: {{c1::dp[i-1][j] is delete, dp[i][j-1] is insert, dp[i-1][j-1] is replace}}","","dp_2d::code"
"Cloze","0/1 Knapsack: {{c1::dp[i][w] = max(dp[i-1][w], dp[i-1][w-weight[i]] + value[i])}}","","dp_2d::code"
"Cloze","0/1 Knapsack space optimized: {{c1::for w in range(W, weight[i]-1, -1): dp[w] = max(dp[w], dp[w-weight[i]] + value[i])}}","","dp_2d::code"
"Cloze","Longest palindromic substring - expand: {{c1::while left >= 0 and right < n and s[left] == s[right]: left -= 1; right += 1}}","","dp_2d::code"
"Cloze","Longest palindromic substring DP: {{c1::dp[i][j] = (s[i] == s[j]) and (j - i < 3 or dp[i+1][j-1])}}","","dp_2d::code"
"Cloze","Min path sum: {{c1::dp[i][j] = grid[i][j] + min(dp[i-1][j], dp[i][j-1])}}","","dp_2d::code"
"Cloze","Interleaving string: {{c1::dp[i][j] = (dp[i-1][j] and s1[i-1] == s3[i+j-1]) or (dp[i][j-1] and s2[j-1] == s3[i+j-1])}}","","dp_2d::code"
"Cloze","Distinct subsequences: {{c1::dp[i][j] = dp[i-1][j] + (dp[i-1][j-1] if s[i-1] == t[j-1] else 0)}}","","dp_2d::code"
"Cloze","Best time to buy/sell with cooldown: {{c1::hold = max(hold, rest - price); sold = hold + price; rest = max(rest, sold)}}","","dp_2d::code"
"Cloze","Coin change 2 (combinations): {{c1::for coin in coins: for amount in range(coin, target+1): dp[amount] += dp[amount - coin]}}","","dp_2d::code"
"Cloze","Target sum: {{c1::convert to subset sum: find subsets with sum (target + total) / 2}}","","dp_2d::code"
"Cloze","Burst balloons: {{c1::dp[i][j] = max(dp[i][k] + dp[k][j] + nums[i]*nums[k]*nums[j] for k in range(i+1, j))}}","","dp_2d::code"
"Cloze","Regular expression matching: {{c1::if p[j-1] == '*': dp[i][j] = dp[i][j-2] or (match and dp[i-1][j])}}","","dp_2d::code"
"Basic","Unique Paths: Ways to reach bottom-right. Approach?","dp[i][j] = dp[i-1][j] + dp[i][j-1]","dp_2d::problem"
"Basic","Unique Paths II: With obstacles. Approach?","Same but dp[i][j] = 0 if obstacle","dp_2d::problem"
"Basic","Longest Common Subsequence: Length of LCS. Approach?","dp[i][j] based on char match or max of skip one","dp_2d::problem"
"Basic","Edit Distance: Min operations to transform. Approach?","dp[i][j] = min of insert, delete, replace operations","dp_2d::problem"
"Basic","Target Sum: Ways to assign +/- to reach target. Approach?","Convert to subset sum: find (target + sum) / 2","dp_2d::problem"
"Basic","Coin Change 2: Number of combinations for amount. Approach?","2D DP or 1D with coins outer loop (combinations not permutations)","dp_2d::problem"
"Basic","Interleaving String: Can s3 be formed by interleaving s1, s2. Approach?","dp[i][j] = can form s3[:i+j] from s1[:i] and s2[:j]","dp_2d::problem"
"Basic","Longest Increasing Path in Matrix: Longest path with increasing values. Approach?","DFS with memoization from each cell","dp_2d::problem"
"Basic","Distinct Subsequences: Ways to form t from s by deleting chars. Approach?","dp[i][j] = subsequences of s[:i] that equal t[:j]","dp_2d::problem"
"Basic","Best Time with Cooldown: Max profit with cooldown after sell. Approach?","State machine: hold, sold, rest states","dp_2d::problem"
"Basic","Regular Expression Matching: Match with . and *. Approach?","2D DP handling . (any) and * (zero or more of prev)","dp_2d::problem"
"Basic","Burst Balloons: Max coins from bursting all. Approach?","Interval DP, consider last balloon burst in each range","dp_2d::problem"
"Basic","Time complexity of Unique Paths?","O(m * n)","dp_2d::complexity"
"Basic","Time complexity of LCS?","O(m * n)","dp_2d::complexity"
"Basic","Time complexity of Edit Distance?","O(m * n)","dp_2d::complexity"
"Basic","Time complexity of 0/1 Knapsack?","O(n * W)","dp_2d::complexity"
"Basic","Time complexity of Longest Increasing Path?","O(m * n)","dp_2d::complexity"
"Basic","Time complexity of Burst Balloons?","O(n³)","dp_2d::complexity"
"Basic","Space complexity of 2D DP?","O(m * n), can optimize to O(n) with rolling array","dp_2d::complexity"
"Basic","Why reverse loop for 0/1 knapsack space optimization?","Prevents using same item twice in current iteration","dp_2d::concept"
"Basic","Why is Coin Change 2 different from Combination Sum IV?","CC2 counts combinations (coins outer), CS4 counts permutations (amount outer)","dp_2d::concept"
"Basic","Why consider 'last balloon' in Burst Balloons?","Avoids interference - adjacent balloons are fixed boundaries","dp_2d::concept"
"Cloze","Maximal square: {{c1::dp[i][j] = min(dp[i-1][j], dp[i][j-1], dp[i-1][j-1]) + 1}} if cell is 1","","dp_2d::code"
"Basic","Maximal Square: Largest square of 1s in binary matrix. Approach?","dp[i][j] = side length of largest square ending at (i,j)","dp_2d::problem"
"Cloze","{{c1::AND}} (&): 1 only if both bits are 1","","bit_manipulation::concept"
"Cloze","{{c1::OR}} (|): 1 if at least one bit is 1","","bit_manipulation::concept"
"Cloze","{{c1::XOR}} (^): 1 if bits are different","","bit_manipulation::concept"
"Cloze","{{c1::NOT}} (~): flips all bits","","bit_manipulation::concept"
"Cloze","{{c1::Left shift}} (<<): multiply by 2^n","","bit_manipulation::concept"
"Cloze","{{c1::Right shift}} (>>): divide by 2^n","","bit_manipulation::concept"
"Cloze","x ^ x = {{c1::0}}","","bit_manipulation::concept"
"Cloze","x ^ 0 = {{c1::x}}","","bit_manipulation::concept"
"Cloze","x & (x - 1) removes {{c1::rightmost set bit}}","","bit_manipulation::concept"
"Cloze","x & (-x) isolates {{c1::rightmost set bit}}","","bit_manipulation::concept"
"Cloze","x | (x + 1) sets {{c1::rightmost unset bit}}","","bit_manipulation::concept"
